Customer ID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Segment,Segment_Label
13648,400,8,1764.02,5.993961427306569,2.1972245773362196,7.475917300747956,4,At Risk
13649,257,6,1678.88,5.552959584921617,1.9459101490553132,7.426477641274734,4,At Risk
13650,17,10,3288.0,2.8903717578961645,2.3978952727983707,8.098338846189057,3,Loyal Customers
13651,35,3,226.85,3.58351893845611,1.3862943611198906,5.428687517709892,0,New/Occasional
13652,46,5,2570.85,3.8501476017100584,1.791759469228055,7.85238076328356,1,Big Spenders
13653,488,1,152.2,6.192362489474872,0.6931471805599453,5.0317442573064906,2,Lost/Churned
13654,43,11,6308.0,3.784189633918261,2.4849066497880004,8.74973246437081,1,Big Spenders
13655,114,6,2280.51,4.74493212836325,1.9459101490553132,7.7325927834391575,1,Big Spenders
13656,165,4,1078.85,5.111987788356544,1.6094379124341003,6.984577421583421,4,At Risk
13657,11,2,382.14,2.4849066497880004,1.0986122886681098,5.948400457636955,0,New/Occasional
13658,10,9,6025.5,2.3978952727983707,2.302585092994046,8.703921690028398,3,Loyal Customers
13659,206,12,4894.88,5.332718793265369,2.5649493574615367,8.49614931408787,1,Big Spenders
13660,400,1,314.59,5.993961427306569,0.6931471805599453,5.754443902791644,2,Lost/Churned
13661,603,1,325.24,6.403574197934815,0.6931471805599453,5.787633306826145,2,Lost/Churned
13662,86,11,2250.11,4.465908118654584,2.4849066497880004,7.719178706882918,1,Big Spenders
13663,179,5,2047.51,5.19295685089021,1.791759469228055,7.6248679785957085,4,At Risk
13665,386,3,1711.66,5.958424693029782,1.3862943611198906,7.4458029964289425,4,At Risk
13666,60,5,127.9,4.110873864173311,1.791759469228055,4.859036909945142,0,New/Occasional
13667,149,1,305.02,5.0106352940962555,0.6931471805599453,5.723650459293667,2,Lost/Churned
13668,3,35,13089.94,1.3862943611198906,3.58351893845611,9.479675666868092,5,Champions
13669,51,3,413.55,3.9512437185814275,1.3862943611198906,6.0271935945622275,0,New/Occasional
13670,75,1,349.7,4.330733340286331,0.6931471805599453,5.859931157146132,0,New/Occasional
13671,395,1,194.95,5.981414211254481,0.6931471805599453,5.27785952464564,2,Lost/Churned
13672,301,3,419.92,5.71042701737487,1.3862943611198906,6.042442791872611,4,At Risk
13673,19,2,396.92,2.995732273553991,1.0986122886681098,5.986250980055095,0,New/Occasional
13674,433,1,240.68,6.073044534100405,0.6931471805599453,5.487614537078416,2,Lost/Churned
13675,151,2,486.82000000000005,5.0238805208462765,1.0986122886681098,6.189946485351331,4,At Risk
13676,539,2,243.9,6.29156913955832,1.0986122886681098,5.500849963958122,2,Lost/Churned
13677,405,2,556.1899999999999,6.0063531596017325,1.0986122886681098,6.32290629486736,4,At Risk
13678,152,1,232.6,5.030437921392435,0.6931471805599453,5.453610250954072,2,Lost/Churned
13679,494,3,281.26,6.20455776256869,1.3862943611198906,5.642828631985861,2,Lost/Churned
13680,1,12,11435.67,0.6931471805599453,2.5649493574615367,9.34458013864456,5,Champions
13681,18,4,827.83,2.9444389791664403,1.6094379124341003,6.720015067761323,3,Loyal Customers
13682,187,1,59.5,5.236441962829949,0.6931471805599453,4.102643365036796,2,Lost/Churned
13683,458,1,258.6,6.129050210060545,0.6931471805599453,5.559141984829935,2,Lost/Churned
13684,286,4,596.98,5.659482215759621,1.6094379124341003,6.393557308575288,4,At Risk
13685,3,7,3119.44,1.3862943611198906,2.0794415416798357,8.045729296501372,3,Loyal Customers
13686,183,3,409.04,5.214935757608986,1.3862943611198906,6.016254715915201,4,At Risk
13687,438,1,11880.84,6.0844994130751715,0.6931471805599453,9.382766463078516,4,At Risk
13688,635,1,375.5,6.455198563340122,0.6931471805599453,5.930918047239948,2,Lost/Churned
13689,63,2,1259.5,4.1588830833596715,1.0986122886681098,7.139263746627974,0,New/Occasional
13690,59,1,172.25,4.0943445622221,0.6931471805599453,5.1547356380700124,0,New/Occasional
13691,396,1,212.78,5.983936280687191,0.6931471805599453,5.3649474488457995,2,Lost/Churned
13692,25,5,3114.4,3.258096538021482,1.791759469228055,8.044112833892505,3,Loyal Customers
13693,374,9,2011.8200000000002,5.926926025970411,2.302585092994046,7.607292002863751,1,Big Spenders
13694,4,143,196482.81,1.6094379124341003,4.969813299576001,12.18833531503955,5,Champions
13695,31,16,2770.73,3.4657359027997265,2.833213344056216,7.92722695296845,1,Big Spenders
13696,422,3,2020.4,6.0473721790462776,1.3862943611198906,7.611545619640562,4,At Risk
13697,39,1,151.3,3.6888794541139363,0.6931471805599453,5.025852259901116,0,New/Occasional
13698,597,2,465.53000000000003,6.393590753950631,1.0986122886681098,6.145322326901356,2,Lost/Churned
13699,155,2,764.15,5.049856007249537,1.0986122886681098,6.640071893037045,4,At Risk
13700,26,13,2613.46,3.295836866004329,2.6390573296152584,7.868812854218742,1,Big Spenders
13701,447,1,161.0,6.104793232414985,0.6931471805599453,5.087596335232384,2,Lost/Churned
13702,446,1,135.18,6.102558594613569,0.6931471805599453,4.9139775400548205,2,Lost/Churned
13703,318,2,425.56,5.765191102784844,1.0986122886681098,6.055753036990344,2,Lost/Churned
13704,5,9,2308.06,1.791759469228055,2.302585092994046,7.744595794291895,3,Loyal Customers
13705,8,7,2035.33,2.1972245773362196,2.0794415416798357,7.618904447051197,3,Loyal Customers
13706,303,2,631.1700000000001,5.717027701406222,1.0986122886681098,6.449158345318021,4,At Risk
13707,267,5,3365.86,5.5909869805108565,1.791759469228055,8.12173583825502,4,At Risk
13708,271,1,296.88,5.605802066295998,0.6931471805599453,5.696690720842445,2,Lost/Churned
13709,4,18,7591.75,1.6094379124341003,2.9444389791664403,8.934949123608634,5,Champions
13710,32,3,509.52,3.4965075614664802,1.3862943611198906,6.23542981411449,0,New/Occasional
13711,219,9,1792.26,5.393627546352362,2.302585092994046,7.4917904714583035,1,Big Spenders
13712,247,2,766.42,5.5134287461649825,1.0986122886681098,6.643034239500869,4,At Risk
13713,408,3,743.26,6.013715156042802,1.3862943611198906,6.612390436150933,4,At Risk
13714,465,1,161.35,6.144185634125646,0.6931471805599453,5.089754498548855,2,Lost/Churned
13715,281,17,8483.29,5.641907070938114,2.8903717578961645,9.04597149709001,1,Big Spenders
13716,269,1,138.28,5.598421958998375,0.6931471805599453,4.936486295459933,2,Lost/Churned
13717,32,8,1763.3,3.4965075614664802,2.1972245773362196,7.47550929013402,1,Big Spenders
13718,246,2,306.55,5.5093883366279774,1.0986122886681098,5.728637675654378,2,Lost/Churned
13719,15,11,2815.25,2.772588722239781,2.4849066497880004,7.943161491746454,3,Loyal Customers
13720,117,4,799.9,4.770684624465665,1.6094379124341003,6.685736095329637,4,At Risk
13721,36,2,741.54,3.6109179126442243,1.0986122886681098,6.61007674127968,0,New/Occasional
13722,132,10,5635.41,4.890349128221754,2.3978952727983707,8.637002617001478,1,Big Spenders
13723,217,6,1209.2,5.384495062789089,1.9459101490553132,7.098540914188221,4,At Risk
13724,637,1,213.01,6.45833828334479,0.6931471805599453,5.366022742902049,2,Lost/Churned
13725,50,8,1980.56,3.9318256327243257,2.1972245773362196,7.5916396922628975,1,Big Spenders
13726,39,2,1079.66,3.6888794541139363,1.0986122886681098,6.985327244577022,0,New/Occasional
13727,29,8,1080.05,3.4011973816621555,2.1972245773362196,6.9856880700385595,3,Loyal Customers
13728,37,16,2855.17,3.6375861597263857,2.833213344056216,7.957236845497527,1,Big Spenders
13729,436,3,724.73,6.07993319509559,1.3862943611198906,6.587178044826087,4,At Risk
13730,136,2,752.6,4.919980925828125,1.0986122886681098,6.624861723262153,4,At Risk
13731,219,2,610.59,5.393627546352362,1.0986122886681098,6.416062123365316,4,At Risk
13732,28,1,491.86,3.367295829986474,0.6931471805599453,6.200225158054739,0,New/Occasional
13733,411,2,487.03000000000003,6.021023349349527,1.0986122886681098,6.1903768793734475,2,Lost/Churned
13734,509,4,6701.640000000001,6.234410725718371,1.6094379124341003,8.81025675762043,4,At Risk
13735,25,13,9813.22,3.258096538021482,2.6390573296152584,9.191587633353961,1,Big Spenders
13736,5,7,2766.21,1.791759469228055,2.0794415416798357,7.925594871377632,3,Loyal Customers
13737,200,1,339.6,5.303304908059076,0.6931471805599453,5.830708768228588,2,Lost/Churned
13738,396,1,440.93,5.983936280687191,0.6931471805599453,6.091151498494956,2,Lost/Churned
13739,18,2,292.2,2.9444389791664403,1.0986122886681098,5.680854970012496,0,New/Occasional
13740,241,5,1597.77,5.488937726156687,1.791759469228055,7.376989862588066,4,At Risk
13741,72,3,668.4300000000001,4.290459441148391,1.3862943611198906,6.50642660402637,0,New/Occasional
13742,17,12,3131.02,2.8903717578961645,2.5649493574615367,8.049433442786347,1,Big Spenders
13743,3,7,1341.6,1.3862943611198906,2.0794415416798357,7.2023633115046515,3,Loyal Customers
13744,95,2,1156.36,4.564348191467836,1.0986122886681098,7.053896828321335,4,At Risk
13745,162,2,777.36,5.093750200806762,1.0986122886681098,6.657189142089955,4,At Risk
13746,414,1,176.69,6.028278520230698,0.6931471805599453,5.1800404589569835,2,Lost/Churned
13747,374,2,249.39999999999998,5.926926025970411,1.0986122886681098,5.523059639225943,2,Lost/Churned
13748,96,9,2268.35,4.574710978503383,2.302585092994046,7.727248725858954,1,Big Spenders
13750,54,11,3602.18,4.007333185232471,2.4849066497880004,8.189572067868243,1,Big Spenders
13751,288,1,296.25,5.666426688112432,0.6931471805599453,5.694573535570891,2,Lost/Churned
13752,124,7,1590.73,4.8283137373023015,2.0794415416798357,7.372576754031013,1,Big Spenders
13753,288,4,2094.57,5.666426688112432,1.6094379124341003,7.647580871722489,4,At Risk
13754,152,3,447.05,5.030437921392435,1.3862943611198906,6.104904833330228,4,At Risk
13755,4,9,2161.35,1.6094379124341003,2.302585092994046,7.67895087223838,3,Loyal Customers
13756,2,23,9207.5,1.0986122886681098,3.1780538303479458,9.127882249535661,5,Champions
13757,675,1,195.55,6.516193076042964,0.6931471805599453,5.280916851867869,2,Lost/Churned
13758,12,15,9416.98,2.5649493574615367,2.772588722239781,9.150375907208126,5,Champions
13759,33,2,659.4100000000001,3.5263605246161616,1.0986122886681098,6.492860854269306,0,New/Occasional
13760,54,5,1363.6399999999999,4.007333185232471,1.791759469228055,7.218645936570799,1,Big Spenders
13761,50,6,1952.17,3.9318256327243257,1.9459101490553132,7.577208972659349,1,Big Spenders
13762,219,5,2472.48,5.393627546352362,1.791759469228055,7.813381344926563,4,At Risk
13763,63,3,5217.44,4.1588830833596715,1.3862943611198906,8.559953785637239,1,Big Spenders
13764,71,6,2953.26,4.276666119016055,1.9459101490553132,7.991003475467276,1,Big Spenders
13765,653,1,352.821,6.483107351457199,0.6931471805599453,5.86879113553233,2,Lost/Churned
13766,495,1,190.35,6.206575926724928,0.6931471805599453,5.254104211871711,2,Lost/Churned
13767,2,73,35540.53,1.0986122886681098,4.30406509320417,10.478457150866426,5,Champions
13768,727,2,875.97,6.590301048196686,1.0986122886681098,6.776472784261436,4,At Risk
13769,2,20,5800.42,1.0986122886681098,3.044522437723423,8.665857994155335,5,Champions
13770,422,4,785.37,6.0473721790462776,1.6094379124341003,6.66742741958036,4,At Risk
13771,64,9,5728.82,4.174387269895637,2.302585092994046,8.653439395602803,1,Big Spenders
13772,34,8,3114.2200000000003,3.5553480614894135,2.1972245773362196,8.044055054730865,1,Big Spenders
13773,397,2,301.54,5.986452005284438,1.0986122886681098,5.7122135001340535,2,Lost/Churned
13774,82,1,345.0,4.418840607796598,0.6931471805599453,5.846438775057725,0,New/Occasional
13775,591,1,1049.66,6.3835066348840055,0.6931471805599453,6.9571738171118644,4,At Risk
13776,428,2,623.98,6.061456918928017,1.0986122886681098,6.43771964922439,4,At Risk
13777,1,61,56478.42,0.6931471805599453,4.127134385045092,10.941631602992583,5,Champions
13778,103,4,1124.49,4.6443908991413725,1.6094379124341003,7.025973775367289,4,At Risk
13779,516,1,161.13,6.248042874508429,0.6931471805599453,5.088398482561978,2,Lost/Churned
13780,7,3,735.82,2.0794415416798357,1.3862943611198906,6.602343628980946,3,Loyal Customers
13781,251,3,778.83,5.529429087511423,1.3862943611198906,6.659075947211416,4,At Risk
13782,13,13,1793.72,2.6390573296152584,2.6390573296152584,7.492604299896914,3,Loyal Customers
13783,488,4,1542.09,6.192362489474872,1.6094379124341003,7.341542178594752,4,At Risk
13784,10,14,2910.23,2.3978952727983707,2.70805020110221,7.976330951273708,3,Loyal Customers
13785,429,4,542.49,6.063785208687608,1.6094379124341003,6.298011307127966,4,At Risk
13786,367,6,3358.94,5.908082938168931,1.9459101490553132,8.119678395654953,4,At Risk
13787,76,6,1222.5,4.343805421853684,1.9459101490553132,7.109470882882726,1,Big Spenders
13788,505,1,3.75,6.226536669287466,0.6931471805599453,1.55814461804655,2,Lost/Churned
13789,388,1,239.46,5.963579343618446,0.6931471805599453,5.482553755546763,2,Lost/Churned
13790,4,1,348.79999999999995,1.6094379124341003,0.6931471805599453,5.857361562584502,0,New/Occasional
13791,128,2,1516.0,4.859812404361672,1.0986122886681098,7.324489979348532,4,At Risk
13792,66,3,383.95,4.204692619390966,1.3862943611198906,5.953113455724059,0,New/Occasional
13793,647,1,96.0,6.473890696352274,0.6931471805599453,4.574710978503383,2,Lost/Churned
13794,547,1,126.03,6.306275286948016,0.6931471805599453,4.844423279035369,2,Lost/Churned
13795,388,4,836.3,5.963579343618446,1.6094379124341003,6.7301824292103865,4,At Risk
13796,499,1,289.7,6.214608098422191,0.6931471805599453,5.6722918075648305,2,Lost/Churned
13797,437,3,1179.45,6.082218910376446,1.3862943611198906,7.073651000694222,4,At Risk
13798,1,110,75836.87,0.6931471805599453,4.709530201312334,11.236353051091461,5,Champions
13799,117,9,2803.57,4.770684624465665,2.302585092994046,7.939005508522796,1,Big Spenders
13800,310,3,1679.56,5.739792912179234,1.3862943611198906,7.426882350187425,4,At Risk
13801,67,1,324.8,4.219507705176107,0.6931471805599453,5.786283696167945,0,New/Occasional
13802,139,19,26259.11,4.941642422609304,2.995732273553991,10.17580633672844,1,Big Spenders
13803,255,3,1338.91,5.545177444479562,1.3862943611198906,7.200357726510238,4,At Risk
13804,31,9,3208.52,3.4657359027997265,2.302585092994046,8.07387667223265,1,Big Spenders
13805,52,2,924.5999999999999,3.970291913552122,1.0986122886681098,6.830442175879467,0,New/Occasional
13806,64,1,256.38,4.174387269895637,0.6931471805599453,5.550553592065519,0,New/Occasional
13807,367,3,534.8,5.908082938168931,1.3862943611198906,6.283760957110508,4,At Risk
13808,6,5,1747.66,1.9459101490553132,1.791759469228055,7.466605059322925,3,Loyal Customers
13809,305,3,679.6999999999999,5.723585101952381,1.3862943611198906,6.523121680453905,4,At Risk
13810,29,3,1499.01,3.4011973816621555,1.3862943611198906,7.313227053734746,3,Loyal Customers
13811,184,3,814.5,5.220355825078324,1.3862943611198906,6.703801422061068,4,At Risk
13812,42,3,539.0,3.7612001156935624,1.3862943611198906,6.29156913955832,0,New/Occasional
13813,40,8,2765.4700000000003,3.713572066704308,2.1972245773362196,7.925327418252619,1,Big Spenders
13814,92,3,2257.32,4.532599493153256,1.3862943611198906,7.7223764530033225,4,At Risk
13815,22,8,7475.74,3.1354942159291497,2.1972245773362196,8.919552147090508,1,Big Spenders
13816,24,2,571.6700000000001,3.2188758248682006,1.0986122886681098,6.3503096345809205,0,New/Occasional
13817,29,2,382.98,3.4011973816621555,1.0986122886681098,5.950590467898009,0,New/Occasional
13818,430,1,61.28,6.066108090103747,0.6931471805599453,4.131640346965797,2,Lost/Churned
13819,302,6,2642.35,5.713732805509369,1.9459101490553132,7.879802331111146,4,At Risk
13820,418,3,660.65,6.037870919922137,1.3862943611198906,6.494736715219059,4,At Risk
13821,145,6,1410.73,4.983606621708336,1.9459101490553132,7.252571181638358,4,At Risk
13822,6,2,632.0,1.9459101490553132,1.0986122886681098,6.450470422144176,0,New/Occasional
13823,19,7,3403.4500000000003,2.995732273553991,2.0794415416798357,8.132838678370764,3,Loyal Customers
13824,33,12,3314.76,3.5263605246161616,2.5649493574615367,8.106442137278835,1,Big Spenders
13825,622,2,255.59,6.434546518787453,1.0986122886681098,5.5474794802608,2,Lost/Churned
13826,176,1,189.5,5.176149732573829,0.6931471805599453,5.249652194566756,2,Lost/Churned
13827,58,3,412.05,4.07753744390572,1.3862943611198906,6.023568651008515,0,New/Occasional
13828,22,1,209.49,3.1354942159291497,0.6931471805599453,5.349438146055751,0,New/Occasional
13829,421,1,102.0,6.045005314036012,0.6931471805599453,4.634728988229636,2,Lost/Churned
13830,582,1,156.85000000000002,6.368187186350492,0.6931471805599453,5.061645215004001,2,Lost/Churned
13831,16,18,7023.58,2.833213344056216,2.9444389791664403,8.857170705937795,5,Champions
13832,19,2,613.6899999999999,2.995732273553991,1.0986122886681098,6.421118075682378,0,New/Occasional
13833,159,2,701.36,5.075173815233827,1.0986122886681098,6.55444609309113,4,At Risk
13834,577,2,324.19,6.359573868672378,1.0986122886681098,5.7844096268933525,2,Lost/Churned
13835,25,7,1095.27,3.258096538021482,2.0794415416798357,6.999668787533656,3,Loyal Customers
13836,399,2,620.37,5.991464547107982,1.0986122886681098,6.4319267177117725,4,At Risk
13837,212,2,271.24,5.3612921657094255,1.0986122886681098,5.606684030192651,2,Lost/Churned
13838,6,10,1966.09,1.9459101490553132,2.3978952727983707,7.5843105722991195,3,Loyal Customers
13839,486,1,139.95000000000002,6.18826412308259,0.6931471805599453,4.948405217560122,2,Lost/Churned
13840,416,1,651.4,6.0330862217988015,0.6931471805599453,6.4806578707468585,2,Lost/Churned
13841,253,1,85.0,5.537334267018537,0.6931471805599453,4.454347296253507,2,Lost/Churned
13842,59,18,5629.91,4.0943445622221,2.9444389791664403,8.636026342175372,1,Big Spenders
13843,381,1,319.75,5.945420608606575,0.6931471805599453,5.770662003495746,2,Lost/Churned
13844,11,1,361.62,2.4849066497880004,0.6931471805599453,5.893355453997663,0,New/Occasional
13845,65,1,312.98,4.189654742026425,0.6931471805599453,5.749329289612172,0,New/Occasional
13846,25,4,1307.79,3.258096538021482,1.6094379124341003,7.176858325232496,3,Loyal Customers
13847,720,1,310.72,6.580639137284949,0.6931471805599453,5.74210534897536,2,Lost/Churned
13848,92,8,3335.0,4.532599493153256,2.1972245773362196,8.112527763478637,1,Big Spenders
13849,52,5,3469.3,3.970291913552122,1.791759469228055,8.15199632453527,1,Big Spenders
13850,129,1,1595.48,4.867534450455582,0.6931471805599453,7.375556484672672,4,At Risk
13851,96,8,4606.46,4.574710978503383,2.1972245773362196,8.435432008008735,1,Big Spenders
13852,611,1,187.35000000000002,6.416732282512326,0.6931471805599453,5.23830193413805,2,Lost/Churned
13853,57,1,1090.1399999999999,4.060443010546419,0.6931471805599453,6.994978300240205,0,New/Occasional
13854,9,39,12253.96,2.302585092994046,3.6888794541139363,9.413686031982998,5,Champions
13855,501,4,1310.3400000000001,6.218600119691729,1.6094379124341003,7.178804794152059,4,At Risk
13856,169,11,1142.03,5.135798437050262,2.4849066497880004,7.041437910169532,1,Big Spenders
13857,393,6,1001.01,5.976350909297934,1.9459101490553132,6.90976326163493,4,At Risk
13858,57,1,216.17000000000002,4.060443010546419,0.6931471805599453,5.38068045697316,0,New/Occasional
13859,326,2,515.86,5.7899601708972535,1.0986122886681098,6.247772044800624,4,At Risk
13860,1,5,1245.9,0.6931471805599453,1.791759469228055,7.1284157500025405,3,Loyal Customers
13861,429,2,273.26,6.063785208687608,1.0986122886681098,5.614076561571708,2,Lost/Churned
13862,18,9,2556.09,2.9444389791664403,2.302585092994046,7.846625172168836,3,Loyal Customers
13863,248,4,1239.55,5.517452896464707,1.6094379124341003,7.123310108647671,4,At Risk
13864,387,1,662.4000000000001,5.961005339623274,0.6931471805599453,6.497378126512952,2,Lost/Churned
13865,58,4,501.56,4.07753744390572,1.6094379124341003,6.219715035790337,0,New/Occasional
13866,74,1,145.67,4.31748811353631,0.6931471805599453,4.988185165258664,0,New/Occasional
13867,31,3,1015.29,3.4657359027997265,1.3862943611198906,6.923914020481024,0,New/Occasional
13868,7,2,3192.54,2.0794415416798357,1.0986122886681098,8.068885298365506,3,Loyal Customers
13869,123,10,8111.57,4.820281565605037,2.3978952727983707,9.001169989634596,1,Big Spenders
13870,2,15,5712.08,1.0986122886681098,2.772588722239781,8.650513561777128,5,Champions
13871,23,17,7885.85,3.1780538303479458,2.8903717578961645,8.972952094578869,5,Champions
13872,527,3,919.57,6.269096283706261,1.3862943611198906,6.8249930434091866,4,At Risk
13873,120,8,1038.92,4.795790545596741,2.1972245773362196,6.946899066099764,1,Big Spenders
13874,358,7,2049.15,5.883322388488279,2.0794415416798357,7.625668240187314,4,At Risk
13875,54,14,4814.37,4.007333185232471,2.70805020110221,8.479568164478277,1,Big Spenders
13876,64,1,122.7,4.174387269895637,0.6931471805599453,4.8178592793984425,0,New/Occasional
13877,86,3,449.68,4.465908118654584,1.3862943611198906,6.110757553295965,0,New/Occasional
13878,55,4,2473.06,4.02535169073515,1.6094379124341003,7.813615804881473,1,Big Spenders
13879,646,1,395.5,6.472346294500901,0.6931471805599453,5.982676041074902,2,Lost/Churned
13880,21,17,4391.66,3.091042453358316,2.8903717578961645,8.38769024512352,1,Big Spenders
13881,4,43,45179.1,1.6094379124341003,3.784189633918261,10.718412003388291,5,Champions
13882,3,5,1191.13,1.3862943611198906,1.791759469228055,7.083496902081326,3,Loyal Customers
13883,11,15,6560.02,2.4849066497880004,2.772588722239781,8.788901357656037,5,Champions
13884,7,10,1888.48,2.0794415416798357,2.3978952727983707,7.544056937922727,3,Loyal Customers
13885,189,2,506.8,5.247024072160486,1.0986122886681098,6.230087669270578,4,At Risk
13886,71,1,243.56,4.276666119016055,0.6931471805599453,5.499460677582579,0,New/Occasional
13887,204,1,349.55,5.3230099791384085,0.6931471805599453,5.859503349652977,2,Lost/Churned
13888,120,7,2169.05,4.795790545596741,2.0794415416798357,7.682505487743709,1,Big Spenders
13889,93,6,1991.23,4.543294782270004,1.9459101490553132,7.597009893326727,1,Big Spenders
13890,1,14,2927.38,0.6931471805599453,2.70805020110221,7.982204648081087,3,Loyal Customers
13891,378,3,863.56,5.937536205082426,1.3862943611198906,6.76222070699491,4,At Risk
13892,27,6,1267.65,3.332204510175204,1.9459101490553132,7.145708621949827,3,Loyal Customers
13893,298,1,821.1,5.700443573390687,0.6931471805599453,6.711862042158088,4,At Risk
13894,24,3,564.62,3.2188758248682006,1.3862943611198906,6.337922474636114,0,New/Occasional
13895,28,6,4008.52,3.367295829986474,1.9459101490553132,8.296426812387779,1,Big Spenders
13896,626,1,388.55,6.440946540632921,0.6931471805599453,5.964992226776867,2,Lost/Churned
13897,50,3,1160.72,3.9318256327243257,1.3862943611198906,7.05765694451998,0,New/Occasional
13898,326,2,686.4,5.7899601708972535,1.0986122886681098,6.532916364415733,4,At Risk
13899,16,2,388.52,2.833213344056216,1.0986122886681098,5.9649152118744455,0,New/Occasional
13900,183,6,1610.5900000000001,5.214935757608986,1.9459101490553132,7.38497654828429,4,At Risk
13901,72,15,5676.34,4.290459441148391,2.772588722239781,8.644238092164732,1,Big Spenders
13902,632,5,34095.26,6.450470422144176,1.791759469228055,10.436942979837246,1,Big Spenders
13903,400,1,165.45000000000002,5.993961427306569,0.6931471805599453,5.114694964021034,2,Lost/Churned
13904,37,2,332.64,3.6375861597263857,1.0986122886681098,5.810062567373411,0,New/Occasional
13905,733,1,312.65,6.598509028614515,0.6931471805599453,5.748277714542752,2,Lost/Churned
13906,409,1,42.0,6.016157159698354,0.6931471805599453,3.7612001156935624,2,Lost/Churned
13907,692,1,136.8,6.541029999189903,0.6931471805599453,4.925803358579558,2,Lost/Churned
13908,80,4,2369.55,4.394449154672439,1.6094379124341003,7.770877274716226,1,Big Spenders
13909,423,2,286.6,6.049733455231958,1.0986122886681098,5.661570625846892,2,Lost/Churned
13911,57,20,4234.99,4.060443010546419,3.044522437723423,8.351372346000852,1,Big Spenders
13912,424,1,124.95,6.052089168924417,0.6931471805599453,4.835885002798619,2,Lost/Churned
13913,507,1,42.22,6.230481447578482,0.6931471805599453,3.76630335107874,2,Lost/Churned
13914,12,2,626.45,2.5649493574615367,1.0986122886681098,6.441663986556317,0,New/Occasional
13915,394,1,70.80000000000001,5.978885764901122,0.6931471805599453,4.273884476054179,2,Lost/Churned
13916,464,4,1275.81,6.142037405587356,1.6094379124341003,7.152120058745075,4,At Risk
13917,50,2,272.04,3.9318256327243257,1.0986122886681098,5.609618304598452,0,New/Occasional
13918,50,2,1212.8400000000001,3.9318256327243257,1.0986122886681098,7.101544167216986,0,New/Occasional
13919,59,4,1360.68,4.0943445622221,1.6094379124341003,7.216474510499718,4,At Risk
13920,432,4,1774.68,6.07073772800249,1.6094379124341003,7.481938727137536,4,At Risk
13921,402,4,730.7,5.998936561946683,1.6094379124341003,6.595370593889984,4,At Risk
13922,352,3,865.2,5.8664680569332965,1.3862943611198906,6.764115828780526,4,At Risk
13923,54,1,351.13,4.007333185232471,0.6931471805599453,5.864000425598742,0,New/Occasional
13924,2,6,1838.8500000000001,1.0986122886681098,1.9459101490553132,7.517439325540823,3,Loyal Customers
13925,93,4,678.25,4.543294782270004,1.6094379124341003,6.520989248306457,4,At Risk
13926,23,1,223.85000000000002,3.1780538303479458,0.6931471805599453,5.415433513216716,0,New/Occasional
13927,75,2,708.26,4.330733340286331,1.0986122886681098,6.56422217299034,0,New/Occasional
13928,11,4,464.57,2.4849066497880004,1.6094379124341003,6.143262461351643,0,New/Occasional
13929,169,11,3494.1,5.135798437050262,2.4849066497880004,8.159117266561877,1,Big Spenders
13930,58,2,337.34,4.07753744390572,1.0986122886681098,5.824051307047146,0,New/Occasional
13931,96,11,5257.38,4.574710978503383,2.4849066497880004,8.567578273503825,1,Big Spenders
13932,295,1,307.4,5.69035945432406,0.6931471805599453,5.731397641689174,2,Lost/Churned
13933,109,2,608.79,4.700480365792417,1.0986122886681098,6.413114635600407,4,At Risk
13934,264,1,922.1,5.579729825986222,0.6931471805599453,6.8277375709961055,4,At Risk
13935,597,3,6116.92,6.393590753950631,1.3862943611198906,8.718977448456672,4,At Risk
13936,180,3,939.6600000000001,5.198497031265826,1.3862943611198906,6.846581756547318,4,At Risk
13937,169,2,880.13,5.135798437050262,1.0986122886681098,6.781205174641707,4,At Risk
13938,35,1,71.66,3.58351893845611,0.6931471805599453,4.2857910267930555,0,New/Occasional
13939,23,7,1560.96,3.1780538303479458,2.0794415416798357,7.353696721877114,3,Loyal Customers
13940,17,4,839.14,2.8903717578961645,1.6094379124341003,6.73356854461668,3,Loyal Customers
13941,22,15,11122.300000000001,3.1354942159291497,2.772588722239781,9.316797286369194,5,Champions
13942,535,1,320.0,6.284134161070802,0.6931471805599453,5.771441123130016,2,Lost/Churned
13943,578,1,246.54000000000002,6.361302477572996,0.6931471805599453,5.511572185111876,2,Lost/Churned
13944,653,1,200.43,6.483107351457199,0.6931471805599453,5.3054419264903325,2,Lost/Churned
13945,395,2,854.1500000000001,5.981414211254481,1.0986122886681098,6.7512768921457,4,At Risk
13946,79,6,1876.23,4.382026634673881,1.9459101490553132,7.537552565041232,1,Big Spenders
13947,65,1,90.60000000000001,4.189654742026425,0.6931471805599453,4.517431271680085,0,New/Occasional
13948,361,4,548.76,5.8916442118257715,1.6094379124341003,6.3094818193558355,4,At Risk
13949,3,6,2427.32,1.3862943611198906,1.9459101490553132,7.794954939211736,3,Loyal Customers
13950,11,4,745.0600000000001,2.4849066497880004,1.6094379124341003,6.61480602592395,3,Loyal Customers
13951,176,3,674.45,5.176149732573829,1.3862943611198906,6.5153791354156905,4,At Risk
13952,218,14,12823.521,5.389071729816501,2.70805020110221,9.459114320413606,1,Big Spenders
13953,7,12,6640.68,2.0794415416798357,2.5649493574615367,8.801120222516522,5,Champions
